Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,WorkHoursPerWeek,AnnualBonus
Masters,2013,New Delhi,2,22.0,Male,Yes,0,1,55.406616732868585,8300.993821770377
Bachelors,2015,Pune,1,22.0,Female,No,0,1,39.729881320545545,10827.967220090632
Masters,2015,Pune,2,33.0,Female,No,2,1,50.29451248561813,17985.908556601906
Bachelors,2015,Bangalore,3,32.0,Male,No,1,0,47.82725481925792,15866.335104039727
Masters,2015,Pune,2,34.0,Female,No,2,0,48.09450360368841,11057.165078712489
Bachelors,2017,Bangalore,3,36.0,Female,No,1,0,50.47597378613165,8221.167536125362
Bachelors,2015,Bangalore,3,32.0,Male,No,1,0,47.26077519387296,10339.525862483548
Bachelors,2017,Bangalore,3,28.0,Male,Yes,3,0,42.87187107907998,9261.562238411494
Bachelors,2017,New Delhi,2,26.0,Female,No,4,0,38.277680831416404,7641.339319157809
Bachelors,2013,Pune,3,35.0,Male,No,1,0,53.05743992739606,16149.99370348485
Bachelors,2014,Pune,3,33.0,Male,No,4,0,36.78817290009559,8781.048302752573
Masters,2013,Pune,3,22.0,Female,Yes,0,1,50.770629184632426,11812.512052516457
Bachelors,2014,Pune,3,27.0,Male,No,5,1,36.9999846794798,10787.891702541636
Masters,2018,New Delhi,3,23.0,Female,No,1,1,48.75990509863362,19731.160679534463
Bachelors,2013,Bangalore,3,34.0,Female,Yes,2,0,52.41234801387087,10866.383662223307
Masters,2017,Pune,2,23.0,Male,No,1,1,36.56141666719618,6199.737241951322
Bachelors,2012,Pune,3,36.0,Male,No,4,0,31.79829902583925,6347.3862885812605
PHD,2018,New Delhi,3,28.0,Male,No,4,1,33.92921228982522,13861.305820295973
PHD,2013,Bangalore,3,28.0,Male,No,4,0,48.179909018130765,13990.453276073984
Bachelors,2016,Bangalore,3,33.0,Female,No,4,0,55.483392186772065,11281.384857239824
Bachelors,2013,Bangalore,3,39.0,Male,No,3,0,31.349904637062732,11477.655384680445
Bachelors,2015,New Delhi,3,25.0,Female,Yes,3,0,52.024537771249385,5808.988742613068
Bachelors,2014,Pune,3,,Male,No,2,0,40.23955937850157,12748.197655838932
Bachelors,2015,Pune,3,23.0,Female,No,1,1,44.35585109758568,12571.092130705274
Masters,2018,New Delhi,3,29.0,Male,No,2,1,57.86578649536697,7243.239778354167
Bachelors,2013,Pune,2,24.0,Male,No,2,1,39.959145142075364,6557.5907916639135
Bachelors,2012,Bangalore,3,36.0,Female,No,2,1,43.960108018184584,6853.587358992358
Bachelors,2018,Bangalore,3,40.0,Male,No,4,1,30.410472442820435,6515.423697368878
Bachelors,2012,New Delhi,3,38.0,Female,No,1,0,32.44796160014515,14145.622933051398
Bachelors,2014,Bangalore,3,22.0,Male,No,0,0,37.75774773404352,7947.2397860437795
Bachelors,2018,Bangalore,3,24.0,Male,No,2,1,30.835567224632232,8771.452282811952
Bachelors,2012,Bangalore,3,37.0,Male,No,5,0,48.94125978144753,7603.582162271596
Bachelors,2018,Pune,3,40.0,Male,No,3,1,42.79195070404867,19367.529566727546
Bachelors,2018,Bangalore,3,32.0,Male,Yes,0,1,46.44435608184066,17819.261947277533
Bachelors,2012,New Delhi,3,28.0,Female,No,1,0,35.23941557688988,8457.422560272813
Bachelors,2016,Pune,3,29.0,Male,Yes,5,0,38.87796088309848,9913.49440883189
Bachelors,2013,Pune,3,25.0,Male,No,3,0,49.914734245581755,8148.392634574957
PHD,2013,Bangalore,3,,Male,No,3,1,58.959081708911995,12378.139391912355
Bachelors,2015,Bangalore,3,28.0,Male,No,0,1,31.512503208066278,5294.157987113804
Bachelors,2012,Bangalore,3,39.0,Male,No,3,0,56.71152962565798,15070.520133451935
Bachelors,2012,Pune,1,35.0,Male,No,1,0,47.306436039336255,12847.372247264626
Bachelors,2017,Bangalore,3,,Male,No,2,0,46.91758700266871,18479.583924516548
Masters,2018,Pune,3,40.0,Female,No,2,1,45.00835605623281,7465.890264926213
Bachelors,2018,Bangalore,3,23.0,Male,No,1,1,32.0818225771255,17061.638690916974
Bachelors,2013,Pune,3,32.0,Male,No,2,0,32.69630555208482,16879.415217000736
PHD,2018,New Delhi,3,37.0,Male,No,3,1,48.02736016977258,6907.717838253304
Bachelors,2015,Bangalore,3,23.0,Female,No,1,0,40.22875714306675,10978.388362161913
Bachelors,2014,Pune,3,26.0,Male,No,4,0,57.51804199733042,7552.289617167753
Bachelors,2017,Bangalore,3,36.0,Female,No,3,1,42.197716120784165,8820.807506863233
Bachelors,2013,Bangalore,3,40.0,Female,No,3,0,34.298443761079234,8948.692622458166
Bachelors,2015,New Delhi,3,22.0,Male,No,0,0,51.44156500506108,13343.54591038659
Bachelors,2015,Bangalore,3,30.0,Male,No,0,0,38.80060264323029,11171.163976406982
Bachelors,2014,Bangalore,3,30.0,Male,No,1,0,45.764109220676794,19215.99206009458
Bachelors,2015,Pune,1,34.0,Female,No,3,1,50.9349835651551,6895.552129205077
Bachelors,2018,Bangalore,3,27.0,Male,No,5,1,57.00792333606211,19605.38202275298
Bachelors,2013,Bangalore,1,27.0,Female,No,5,0,53.76573584405028,8459.579603213959
Bachelors,2017,Pune,2,27.0,Female,No,5,1,50.290832036181726,16593.109045727797
Bachelors,2015,Bangalore,3,35.0,Female,No,1,1,50.38899547185431,10084.54889259232
Bachelors,2014,New Delhi,3,33.0,Female,Yes,4,0,58.3777393209626,7146.220931259709
Bachelors,2012,Bangalore,3,37.0,Male,No,4,0,38.87472292489608,17868.337778693596
Bachelors,2014,New Delhi,3,40.0,Female,No,3,0,30.03336282588562,9632.913488546948
Bachelors,2015,Pune,2,25.0,Female,No,3,1,38.15863678194596,14882.831063402633
Bachelors,2017,Pune,2,34.0,Male,No,2,0,36.53674138880232,13496.655276299398
Bachelors,2017,New Delhi,3,40.0,Male,No,1,0,49.85503755341995,12076.344640863113
Masters,2018,New Delhi,3,34.0,Male,No,2,1,49.01134799296587,12437.292089728086
Bachelors,2013,Pune,3,33.0,Male,No,5,0,47.80384148114172,15983.568711384314
Bachelors,2016,Bangalore,3,22.0,Female,No,0,0,30.48730329628361,6316.5937118516085
Bachelors,2015,Pune,2,36.0,Female,No,1,1,51.863341633519425,15022.709929368577
Bachelors,2012,Bangalore,3,38.0,Male,No,2,1,39.70591237456475,18437.18152097868
Bachelors,2013,Pune,3,25.0,Female,No,3,0,49.95167967019893,5866.822955297962
Bachelors,2017,Bangalore,3,37.0,Male,No,3,1,46.6973528550646,7109.8000885050005
Bachelors,2016,Bangalore,3,25.0,Female,No,3,0,40.28192776283721,15749.479050530472
Bachelors,2015,Pune,2,40.0,Female,Yes,0,1,34.03728801312323,11559.224723669264
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0,32.832566929814426,11053.229312205325
Masters,2015,Pune,1,23.0,Female,No,1,0,54.94554999336671,7054.499518163538
Bachelors,2014,Bangalore,3,22.0,Male,No,0,1,57.55192626244674,12601.550610766823
Masters,2017,New Delhi,2,,Male,Yes,2,0,49.493641402928986,6898.179667945658
Masters,2017,New Delhi,3,35.0,Female,No,2,0,33.1030234458145,12149.306844658106
Bachelors,2014,Pune,3,23.0,Male,No,1,0,42.06081650664722,16454.22948442485
Bachelors,2015,Bangalore,3,29.0,Male,No,2,1,51.868176003154716,8873.965368307452
Bachelors,2015,Pune,3,32.0,Female,No,1,0,53.39462652030204,12211.792522695909
Bachelors,2015,Bangalore,3,,Male,No,4,0,33.54655866873266,19880.239540952534
Bachelors,2014,Bangalore,3,28.0,Male,No,3,0,30.000921565361473,15299.75635031056
Masters,2015,Pune,2,24.0,Female,No,2,0,51.36411137641815,17620.35156957798
Bachelors,2017,Bangalore,3,33.0,Male,No,4,0,40.69788527958617,11222.714098408185
PHD,2016,New Delhi,3,22.0,Male,No,0,0,37.63443994854781,16517.91384688783
Masters,2015,Pune,2,39.0,Female,No,2,0,30.386924093685764,5607.637594119828
Masters,2018,New Delhi,3,30.0,Female,Yes,2,1,46.20898220284499,6843.667738133675
Bachelors,2014,Bangalore,3,38.0,Female,No,5,1,55.53452206277945,8046.058893800931
Bachelors,2012,New Delhi,3,36.0,Female,No,4,0,58.72894938817764,11029.278869228292
Bachelors,2012,Pune,2,38.0,Male,No,5,0,46.972348518398675,17686.173174886448
Bachelors,2013,Bangalore,3,24.0,Male,Yes,2,0,45.433839832196824,10193.990761818957
Bachelors,2016,Bangalore,3,28.0,Male,No,1,0,32.551691564677235,14819.317902731944
Bachelors,2015,Bangalore,3,35.0,Female,No,0,1,46.46618404627799,15639.714422052251
Bachelors,2013,New Delhi,3,23.0,Female,No,1,0,41.399372368961835,13792.735311325121
Masters,2017,New Delhi,2,23.0,Female,No,1,1,48.21405842650731,10358.629522552044
Bachelors,2013,Bangalore,3,37.0,Male,No,5,0,41.6617904362964,13655.800125703165
Masters,2016,New Delhi,3,24.0,Male,No,2,1,37.208973703511006,10133.983891846194
Bachelors,2014,Pune,3,33.0,Male,Yes,4,0,32.8489582568513,6258.1060782801815
Bachelors,2015,Bangalore,3,38.0,Female,No,5,0,39.447553337666875,19892.059672790216
Bachelors,2015,Pune,3,40.0,Male,Yes,0,0,32.89934502863257,6907.736804487664
Bachelors,2014,Bangalore,3,34.0,Male,,4,0,35.30690852471952,6085.22575754086
Masters,2017,New Delhi,2,26.0,Male,No,4,0,59.62008475738638,18177.96123810734
Bachelors,2016,Pune,3,25.0,Male,No,3,0,43.32310670719856,9527.519913393426
Bachelors,2016,Pune,3,,Female,No,2,0,45.9561529951505,14754.454611102614
Bachelors,2018,Bangalore,3,35.0,Male,Yes,5,1,56.20855586211646,9935.085944933493
PHD,2013,New Delhi,3,27.0,Male,No,5,0,59.86706701472063,10871.814061917066
Masters,2013,New Delhi,3,30.0,Female,No,3,0,47.48143348034044,8931.694580251948
Bachelors,2015,Bangalore,3,26.0,Female,No,4,1,54.374214631325145,10145.660086895154
Bachelors,2017,Bangalore,3,40.0,Male,No,0,0,39.808230730100256,11160.506008798147
Masters,2017,Pune,2,27.0,Female,No,5,1,39.172318723418734,15806.241036385143
Bachelors,2016,Pune,3,38.0,Male,Yes,0,0,42.081111629836805,12673.042913521876
Bachelors,2014,New Delhi,3,34.0,Female,No,5,0,50.17521788020947,19153.478257354654
Masters,2017,Pune,2,24.0,Male,No,2,0,50.46575067765296,5628.205907581632
Bachelors,2016,Bangalore,3,38.0,Male,No,4,0,39.457183039483525,12546.024839480422
Bachelors,2014,Pune,1,37.0,Male,No,1,0,33.99629772409886,13763.371832475772
Bachelors,2015,Bangalore,3,22.0,Male,No,0,0,48.97188769396526,18802.95479111411
Bachelors,2014,New Delhi,3,29.0,Female,No,2,1,33.849775865662934,5737.377854321414
Bachelors,2014,Pune,1,37.0,Female,No,4,1,47.3547752468799,13602.49377402824
Bachelors,2016,Pune,3,23.0,Male,No,1,0,50.80266384168927,17804.448927919355
Bachelors,2012,New Delhi,3,34.0,Female,No,2,0,51.01834489183355,8628.915921788548
Bachelors,2017,Bangalore,3,28.0,Male,No,2,0,52.6041633197879,18144.385227859064
Bachelors,2012,Pune,3,24.0,Male,Yes,2,0,56.18578264696994,5285.651139114378
Masters,2017,Bangalore,2,35.0,Female,No,0,0,44.99876975894365,15986.819437005946
Bachelors,2015,Bangalore,3,30.0,Male,No,2,0,51.907475685887135,18996.698317529794
Bachelors,2018,Bangalore,3,33.0,Male,No,4,1,48.5751820609751,14857.964924600934
Bachelors,2015,Bangalore,3,27.0,Female,No,5,0,35.59919819393048,11585.43865970672
Bachelors,2016,Bangalore,3,32.0,Male,No,4,0,30.770689346082246,5673.21524709077
Bachelors,2014,Pune,3,36.0,Female,No,5,0,38.536241570308015,18801.70719983943
Bachelors,2012,Bangalore,3,26.0,Male,Yes,4,0,43.291011190128586,12054.443340373622
Bachelors,2012,Bangalore,1,35.0,Male,No,4,0,48.51317833285969,5434.9511650392205
PHD,2012,New Delhi,3,25.0,Male,No,3,0,55.498779915096165,15347.316069931429
Masters,2013,Bangalore,2,29.0,Male,No,1,1,35.88737150118497,12227.558803643873
Bachelors,2012,Bangalore,3,36.0,Female,No,3,0,33.76649369695431,6865.179761636161
Bachelors,2013,Bangalore,3,30.0,Male,No,1,0,58.904398424229825,8214.077139653893
Bachelors,2017,Pune,2,37.0,Female,No,4,1,33.24133678129221,5967.360206837694
Bachelors,2016,Bangalore,3,40.0,Male,No,0,1,44.354732103215674,13614.403095628602
Bachelors,2012,Bangalore,3,24.0,Male,No,2,0,47.56691186379906,14330.442188780138
Bachelors,2012,Bangalore,3,32.0,Male,No,4,0,46.24123262722315,12586.134475331666
Bachelors,2018,Pune,3,34.0,Male,No,0,1,32.5809647109883,17256.531995039222
Bachelors,2014,Pune,3,29.0,Male,No,3,0,31.71080742010858,17915.132319620207
Bachelors,2012,Bangalore,3,23.0,Female,No,1,1,33.16450282383107,14234.3659502469
Bachelors,2017,Pune,3,23.0,Male,No,1,0,47.567630516178376,5191.347195611458
Bachelors,2013,Bangalore,3,25.0,Female,No,3,0,46.330346629029634,15428.444836216035
Bachelors,2012,New Delhi,1,31.0,Female,No,3,0,37.01222376110233,11269.988253805273
Masters,2017,New Delhi,2,,Male,No,1,1,49.13322425536775,13483.362248395804
Bachelors,2014,Bangalore,3,,Male,No,5,0,54.60202506166948,14736.209030283266
PHD,2015,New Delhi,2,39.0,Female,No,5,0,31.24736879539781,10253.54921490615
Bachelors,2016,Bangalore,3,33.0,Female,No,1,1,44.94389830644127,18756.477577576916
Bachelors,2013,Bangalore,3,23.0,Male,No,1,0,50.67931236308071,7009.623001246719
Masters,2017,New Delhi,2,34.0,Female,No,4,0,37.569357812090615,15072.677109215561
Bachelors,2015,Pune,2,37.0,Female,No,1,1,39.233127158794474,5065.393699348707
Bachelors,2012,Bangalore,3,23.0,Male,No,1,0,48.409137089681515,18869.76658107771
Bachelors,2017,New Delhi,3,27.0,Male,No,5,0,56.9380588033121,6687.561998571373
Masters,2017,Pune,2,38.0,Female,No,2,0,54.29773260908698,6423.2634522136195
Bachelors,2014,Bangalore,3,27.0,Female,No,5,0,47.493906572987505,9995.114495783662
Bachelors,2016,Bangalore,3,22.0,Male,No,0,0,51.906651532717476,10603.494290586208
Masters,2015,Pune,2,26.0,Female,No,4,1,40.94467410623396,8214.50108484318
Bachelors,2012,Bangalore,3,40.0,Male,No,3,0,49.22896584296274,13776.82491390687
Bachelors,2016,Bangalore,3,33.0,Female,No,3,0,43.98544773382671,11643.711470629452
Bachelors,2014,Bangalore,3,,Male,No,0,0,35.69808409372683,5512.633835616311
Bachelors,2017,Pune,3,33.0,Male,No,4,0,51.05214821631772,9794.780933829508
Bachelors,2015,New Delhi,3,30.0,Male,No,5,0,46.69393912046466,17156.49370359756
Bachelors,2015,New Delhi,3,33.0,Female,No,5,1,40.75864745860774,15345.52302292803
Masters,2017,New Delhi,3,33.0,Female,No,0,1,57.34017570235892,15873.062803698207
Bachelors,2016,Pune,3,22.0,Male,No,0,0,30.628023534801997,15471.753861252853
Bachelors,2012,Pune,3,28.0,Male,No,2,0,39.47319453748488,9664.595320745499
Bachelors,2013,Bangalore,3,36.0,Male,No,4,0,31.706441933329398,6494.958831151638
Bachelors,2017,New Delhi,2,36.0,Female,No,1,0,52.99581948664881,9087.007760496439
Bachelors,2014,Pune,3,31.0,Female,No,2,0,51.063223623413776,17476.77950277739
Bachelors,2013,Bangalore,2,25.0,Male,No,3,1,39.940566562089515,19707.061966746067
Bachelors,2012,Pune,1,31.0,Male,No,4,0,50.26988706621219,12407.70522112342
Masters,2015,Pune,2,39.0,Female,No,0,0,41.8781167858785,5145.505323845633
Masters,2015,Bangalore,3,26.0,Male,No,4,1,52.68761374267303,7100.672182013435
Bachelors,2017,Bangalore,2,25.0,Female,No,3,1,43.625509882101184,9831.208629743986
Bachelors,2013,Bangalore,3,26.0,Male,No,4,0,42.36839183494997,13678.780228894246
Bachelors,2013,New Delhi,3,35.0,Female,No,0,0,58.041897464649026,6126.404687079709
Bachelors,2013,Pune,2,28.0,Male,No,5,0,37.52637299672101,19150.35948064822
Bachelors,2012,Bangalore,3,32.0,Female,No,0,0,33.613420199896964,10476.25509926601
Masters,2017,New Delhi,2,22.0,Male,No,0,1,47.536293397783744,18688.763268872346
Bachelors,2014,Pune,3,36.0,Female,No,5,1,59.07965436852537,16707.827041355325
Bachelors,2015,Bangalore,3,38.0,Male,No,1,0,41.335176411815596,16331.559087733716
Bachelors,2014,Bangalore,3,39.0,Female,No,1,0,31.861102908863444,14100.79369673348
Masters,2017,New Delhi,2,25.0,Female,No,3,1,40.17915801928702,14401.75725577767
Bachelors,2016,Pune,3,27.0,Male,No,5,0,45.17794962958675,14570.048528243722
Masters,2014,Pune,3,38.0,Male,Yes,2,0,34.85769019896641,14430.820805383732
Bachelors,2012,New Delhi,3,22.0,Female,No,0,0,49.74306654169476,13305.923470975418
Bachelors,2013,Bangalore,3,33.0,Male,No,2,0,59.93248167030602,19796.210277243335
Bachelors,2013,Pune,3,24.0,Male,No,2,0,43.55218427944332,15984.35851138544
Bachelors,2014,Bangalore,3,37.0,Male,No,5,0,40.64185670190638,16654.195825887815
Bachelors,2018,Pune,3,28.0,Male,Yes,0,1,42.021125005034,18086.942226255112
Masters,2017,Pune,3,32.0,Male,Yes,2,0,33.45438535185603,8234.596440887737
PHD,2016,New Delhi,3,33.0,Male,No,0,1,56.498208042786715,6257.062386425911
Bachelors,2014,New Delhi,3,32.0,Male,No,5,0,42.44476966564056,12243.416548978981
Bachelors,2017,Bangalore,3,24.0,Male,No,2,1,41.61823234274524,12711.210434289096
Bachelors,2016,Bangalore,3,27.0,Male,Yes,5,0,49.790708187914234,17437.726699248764
Bachelors,2012,Pune,2,35.0,Female,No,2,1,43.261002627933706,11656.753689235036
PHD,2013,Bangalore,3,40.0,Male,No,1,0,49.44700406423539,13562.79538316469
Bachelors,2017,New Delhi,2,34.0,Female,No,4,0,31.843388703923626,12906.064077701874
Bachelors,2016,New Delhi,3,39.0,Female,No,0,0,54.41170031166682,5573.041756360866
Bachelors,2014,Pune,3,26.0,Male,No,4,0,58.215118586382076,14228.22344895371
Masters,2015,Pune,2,29.0,Female,No,2,0,49.46296158478158,17420.649286613785
Bachelors,2013,Bangalore,3,29.0,Male,No,4,0,58.63697786576432,7362.508221137057
Bachelors,2015,Pune,2,23.0,Female,Yes,1,1,34.542969431098896,13914.976008898937
Bachelors,2015,Pune,3,32.0,Male,No,0,0,44.32248568441061,13904.158166696216
Bachelors,2014,Pune,3,28.0,Male,Yes,4,0,48.05420201836342,7462.774460845381
Masters,2013,New Delhi,2,32.0,Male,Yes,2,1,47.4520994226356,6851.95360596104
Bachelors,2012,New Delhi,3,32.0,Female,No,0,0,42.04385337267129,19700.77914464727
Bachelors,2013,Bangalore,3,38.0,Male,No,0,0,40.142532280987844,10905.787544795563
PHD,2017,Pune,3,30.0,Male,No,5,0,33.80472067651257,8411.32593085294
PHD,2015,New Delhi,3,31.0,Male,No,3,0,41.75227351686834,7569.868166815624
Bachelors,2012,Bangalore,3,25.0,Male,No,3,1,34.87982445316455,15014.025703748526
Bachelors,2013,Bangalore,3,37.0,Female,No,4,0,52.03097029476655,14141.679459909183
Masters,2017,New Delhi,2,27.0,Male,No,5,1,36.2649280648377,14653.281844811263
Bachelors,2013,New Delhi,3,,Female,No,3,0,31.756959158536016,6320.090412671784
Bachelors,2015,Pune,2,22.0,Female,No,0,1,46.57098413451703,18403.018752476557
Bachelors,2018,Bangalore,3,38.0,Male,No,2,1,47.85689198158205,10838.995952135723
Bachelors,2015,New Delhi,3,22.0,Male,No,0,0,56.157391838415165,9700.54109645537
Bachelors,2017,Pune,3,38.0,Male,No,2,0,47.309448372530454,11935.421708716087
PHD,2015,New Delhi,1,38.0,Male,No,5,0,40.36442561170337,10850.990986214423
Bachelors,2016,New Delhi,2,,Female,No,4,1,54.09035644578962,17953.655047087188
Masters,2017,New Delhi,2,31.0,Male,No,4,0,46.20836679562263,18938.91462796838
Masters,2014,New Delhi,3,28.0,Male,No,5,0,32.37840853893575,9551.798246744092
PHD,2017,New Delhi,3,34.0,Female,No,3,0,46.9755168093974,17959.03711189932
Masters,2013,Bangalore,3,31.0,Male,No,2,0,57.24055636264987,16722.84694299601
Bachelors,2014,New Delhi,3,26.0,Female,No,4,0,41.88937876494661,18962.115085171426
Bachelors,2013,Pune,3,,Female,No,1,1,38.889774056994,8686.254682788318
Bachelors,2016,Bangalore,3,31.0,Male,No,0,0,34.3040837105406,13654.387251814687
Bachelors,2013,Bangalore,3,26.0,Female,No,4,0,34.54336565806072,9118.16877110667
Bachelors,2018,Pune,3,32.0,Female,No,1,1,42.98314453025456,17361.417357265615
Bachelors,2012,Bangalore,3,33.0,Female,No,5,0,47.87039472484589,5079.8628585659635
Bachelors,2017,Bangalore,3,25.0,Male,No,3,0,32.41846215508805,13472.287443295942
Bachelors,2017,Bangalore,3,40.0,Male,No,0,0,58.18705767075497,10088.05146907877
Masters,2013,New Delhi,3,31.0,Male,No,2,1,52.65400852335588,9840.255606167304
Bachelors,2015,Bangalore,3,36.0,Male,No,1,0,47.59871754850988,14673.594857973754
Bachelors,2014,Bangalore,3,31.0,Male,No,5,0,54.853160128169726,17772.266739709907
Bachelors,2015,Pune,3,22.0,Male,No,0,0,32.405602704363396,14137.930870899894
Bachelors,2016,Bangalore,3,34.0,Female,No,0,0,44.30516633199373,17797.594679700836
PHD,2018,New Delhi,3,38.0,Female,No,5,1,48.9027938058499,8968.956678215449
Bachelors,2015,Bangalore,3,23.0,Male,Yes,1,0,54.859587183548676,12792.527821474716
PHD,2017,Bangalore,3,27.0,Male,No,5,0,53.50408680147803,11758.04808600614
Bachelors,2016,Bangalore,3,34.0,Male,No,1,0,38.31207749140199,5174.673492546443
Bachelors,2012,Bangalore,3,39.0,Male,No,3,0,58.226405086776126,13352.182147111102
Bachelors,2018,Bangalore,3,24.0,Male,Yes,2,1,33.73037524292611,14922.864862192624
Bachelors,2015,Pune,3,37.0,Female,No,1,1,56.25400855863457,13878.716066286052
PHD,2013,New Delhi,3,23.0,Male,No,1,0,59.12820748813856,16044.198481751322
Bachelors,2018,Bangalore,3,36.0,Male,No,3,1,35.31460569667877,13570.092926796156
Bachelors,2014,New Delhi,3,23.0,Male,No,1,0,51.661981926113555,6001.253822761354
Bachelors,2012,Pune,3,31.0,Male,No,3,0,31.208565563339953,6746.682861270671
Bachelors,2015,Bangalore,3,22.0,Male,No,0,0,42.16268475417465,13947.118663159286
Bachelors,2015,Pune,2,24.0,Female,No,2,1,45.48849897593022,9124.687879604604
Bachelors,2018,Pune,2,28.0,Female,No,4,1,47.419356777289025,6194.676935521487
Bachelors,2014,Pune,3,33.0,Male,No,3,0,58.07811744745678,11444.041151728201
Bachelors,2018,Bangalore,3,35.0,Female,No,2,1,50.16752061882584,13314.83897125483
Bachelors,2012,New Delhi,3,30.0,Female,Yes,1,0,44.438338536577106,9931.189825244099
Bachelors,2014,Bangalore,3,28.0,Female,No,3,0,54.29025108797668,15806.50553338667
Bachelors,2015,Bangalore,3,22.0,Male,Yes,0,0,58.51598462863227,14656.55912151867
Bachelors,2014,Bangalore,3,38.0,Male,No,3,0,30.661984460468727,9992.27541637508
Bachelors,2014,Pune,3,39.0,Male,No,4,0,59.47563816768116,16323.087933628409
PHD,2012,Bangalore,1,38.0,Male,No,5,0,32.58396417191041,14730.425637995531
